nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,10,0,5,9,0.514579,0.285500
2,10,0,6,0,NaN,0.000000
2,10,0,6,1,1.024656,0.000500
2,10,0,6,2,0.340046,0.027500
2,10,0,6,3,0.428465,0.721000
2,10,0,6,4,0.375024,0.238500
2,10,0,6,5,0.982749,0.010500
2,10,0,6,6,0.512078,0.001000
2,10,0,6,7,1.024656,0.000500
2,10,0,6,8,NaN,0.000000
2,10,0,6,9,1.024656,0.000500
2,10,0,7,0,NaN,0.000000
2,10,0,7,1,NaN,0.000000
2,10,0,7,2,NaN,0.000000
2,10,0,7,3,NaN,0.000000
2,10,0,7,4,0.466426,0.007500
2,10,0,7,5,0.602710,0.021000
2,10,0,7,6,0.891529,0.492000
2,10,0,7,7,0.882053,0.454500
2,10,0,7,8,0.612734,0.022500
2,10,0,7,9,0.775808,0.002500
2,10,0,8,0,NaN,0.000000
2,10,0,8,1,NaN,0.000000
2,10,0,8,2,NaN,0.000000
2,10,0,8,3,NaN,0.000000
2,10,0,8,4,0.651810,0.003000
2,10,0,8,5,0.816444,0.018500
2,10,0,8,6,0.754976,0.452500
2,10,0,8,7,0.851615,0.499500
2,10,0,8,8,0.369185,0.025000
2,10,0,8,9,1.072402,0.001500
2,10,0,9,0,0.306302,0.019500
2,10,0,9,1,0.328896,0.969000
2,10,0,9,2,0.732244,0.010000
2,10,0,9,3,0.512078,0.001000
2,10,0,9,4,NaN,0.000000
2,10,0,9,5,NaN,0.000000
2,10,0,9,6,NaN,0.000000
2,10,0,9,7,1.024656,0.000500
2,10,0,9,8,NaN,0.000000
2,10,0,9,9,NaN,0.000000
2,10,1,0,0,0.298204,0.979000
2,10,1,0,1,0.310909,0.020000
2,10,1,0,2,NaN,0.000000
2,10,1,0,3,NaN,0.000000
2,10,1,0,4,1.024656,0.000500
2,10,1,0,5,1.024656,0.000500
2,10,1,0,6,NaN,0.000000
2,10,1,0,7,NaN,0.000000
2,10,1,0,8,NaN,0.000000
2,10,1,0,9,NaN,0.000000
2,10,1,1,0,1.024656,0.000500
2,10,1,1,1,0.512078,0.001000
2,10,1,1,2,0.624461,0.008000
2,10,1,1,3,0.474192,0.224500
2,10,1,1,4,0.394635,0.639500
2,10,1,1,5,0.465298,0.125500
2,10,1,1,6,1.047974,0.001000
2,10,1,1,7,NaN,0.000000
2,10,1,1,8,NaN,0.000000
2,10,1,1,9,NaN,0.000000
2,10,1,2,0,NaN,0.000000
2,10,1,2,1,0.755417,0.009500
2,10,1,2,2,0.375447,0.954000
2,10,1,2,3,0.328433,0.033500
2,10,1,2,4,0.832868,0.003000
2,10,1,2,5,NaN,0.000000
2,10,1,2,6,NaN,0.000000
2,10,1,2,7,NaN,0.000000
2,10,1,2,8,NaN,0.000000
2,10,1,2,9,NaN,0.000000
2,10,1,3,0,NaN,0.000000
2,10,1,3,1,NaN,0.000000
2,10,1,3,2,NaN,0.000000
2,10,1,3,3,NaN,0.000000
2,10,1,3,4,NaN,0.000000
2,10,1,3,5,NaN,0.000000
